Numb	Lon	Lat	Type	TotalThickness
685	144.5	88.5	SOCE	9.2265
686	145.5	88.5	SOCE	9.1675
687	146.5	88.5	SOCE	9.0878
688	147.5	88.5	SOCE	8.9778
689	148.5	88.5	SOCE	8.8466
690	149.5	88.5	SOCE	8.6914
691	150.5	88.5	SOCE	8.5307
692	151.5	88.5	SOCE	8.3869
693	152.5	88.5	SOCE	8.2656
694	153.5	88.5	SOCE	8.1589
695	154.5	88.5	SOCE	8.0833
696	155.5	88.5	SOCE	8.0482
697	156.5	88.5	SOCE	8.0368
698	157.5	88.5	SOCE	8.0327
699	158.5	88.5	SOCE	8.0299
700	159.5	88.5	SOCE	8.0276
701	160.5	88.5	SOCE	8.0253
702	161.5	88.5	SOCE	8.0214
703	162.5	88.5	SOCE	8.0162
704	163.5	88.5	SOCE	8.0123
705	164.5	88.5	SOCE	8.0106
706	165.5	88.5	SOCE	8.011
707	166.5	88.5	SOCE	8.0145
708	167.5	88.5	SOCE	8.0233
709	168.5	88.5	SOCE	8.0387
710	169.5	88.5	SOCE	8.0598
711	170.5	88.5	SOCE	8.0836
712	171.5	88.5	SOCE	8.1141
713	172.5	88.5	SOCE	8.1478
714	173.5	88.5	SOCE	8.1881
715	174.5	88.5	SOCE	8.2531
716	175.5	88.5	SOCE	8.3864
717	176.5	88.5	SOCE	8.5034
718	177.5	88.5	SOCE	8.6831
719	178.5	88.5	SOCE	9.028
720	179.5	88.5	SOCE	9.5331
721	-179.5	87.5	SOCE	9.6442
722	-178.5	87.5	SOCE	9.2247
723	-177.5	87.5	SOCE	9.0403
724	-176.5	87.5	SOCE	8.9538
725	-175.5	87.5	SOCE	8.9304
726	-174.5	87.5	SOCE	8.9537
727	-173.5	87.5	SOCE	8.9948
728	-172.5	87.5	SOCE	9.0298
729	-171.5	87.5	SOCE	9.0493
730	-170.5	87.5	SOCE	9.0554
731	-169.5	87.5	SOCE	9.066
732	-168.5	87.5	SOCE	9.0999
733	-167.5	87.5	SOCE	9.1586
734	-166.5	87.5	SOCE	9.2253
735	-165.5	87.5	SOCE	9.2816
736	-164.5	87.5	SOCE	9.3236
737	-163.5	87.5	SOCE	9.3535
738	-162.5	87.5	SOCE	9.371
739	-161.5	87.5	SOCE	9.3906
740	-160.5	87.5	SOCE	9.4195
741	-159.5	87.5	SOCE	9.4496
742	-158.5	87.5	SOCE	9.471
743	-157.5	87.5	SOCE	9.4696
744	-156.5	87.5	SOCE	9.4444
745	-155.5	87.5	SOCE	9.4053
746	-154.5	87.5	SOCE	9.3531
747	-153.5	87.5	SOCE	9.2892
748	-152.5	87.5	SOCE	9.2067
749	-151.5	87.5	SOCE	9.0769
750	-150.5	87.5	SOCE	8.8303
751	-149.5	87.5	SOCE	8.3794
752	-148.5	87.5	SOCE	8.1217
753	-147.5	87.5	SOCE	7.9933
754	-146.5	87.5	SOCE	7.9344
755	-145.5	87.5	SOCE	7.9197
756	-144.5	87.5	SOCE	7.9968
757	-143.5	87.5	SOCE	8.2671
758	-142.5	87.5	SOCE	9.0339
759	-141.5	87.5	SOCE	10.5029
760	-140.5	87.5	SOCE	11.2727
761	-139.5	87.5	SOCE	11.618
762	-138.5	87.5	SOCE	11.792
763	-137.5	87.5	SOCE	11.8894
764	-136.5	87.5	SOCE	11.9295
765	-135.5	87.5	SOCE	11.9469
766	-134.5	87.5	SOCE	11.9647
767	-133.5	87.5	SOCE	11.9862
768	-132.5	87.5	SOCE	12.0128
769	-131.5	87.5	SOCE	12.0346
770	-130.5	87.5	SOCE	12.0431
771	-129.5	87.5	SOCE	12.0416
772	-128.5	87.5	SOCE	12.0433
773	-127.5	87.5	SOCE	12.0554
774	-126.5	87.5	SOCE	12.0811
775	-125.5	87.5	SOCE	12.1101
776	-124.5	87.5	SOCE	12.1246
777	-123.5	87.5	SOCE	12.1282
778	-122.5	87.5	SOCE	12.1284
779	-121.5	87.5	SOCE	12.1287
780	-120.5	87.5	SOCE	12.1351
781	-119.5	87.5	SOCE	12.1617
782	-118.5	87.5	SOCE	12.2219
783	-117.5	87.5	SOCE	12.3137
784	-116.5	87.5	SOCE	12.4138
785	-115.5	87.5	SOCE	12.4869
786	-114.5	87.5	SOCE	12.4779
787	-113.5	87.5	SOCE	12.3672
788	-112.5	87.5	SOCE	12.1921
789	-111.5	87.5	SOCE	12.0535
790	-110.5	87.5	SOCE	11.9881
791	-109.5	87.5	SOCE	11.9613
792	-108.5	87.5	SOCE	11.9511
793	-107.5	87.5	SOCE	11.9511
794	-106.5	87.5	SOCE	11.9596
795	-105.5	87.5	SOCE	11.9774
796	-104.5	87.5	SOCE	12.015
797	-103.5	87.5	SOCE	12.0702
798	-102.5	87.5	SOCE	12.1371
799	-101.5	87.5	SOCE	12.2226
800	-100.5	87.5	SOCE	12.3204
801	-99.5	87.5	SOCE	12.417
802	-98.5	87.5	SOCE	12.4774
803	-97.5	87.5	SOCE	12.3579
804	-96.5	87.5	SOCE	11.4498
805	-95.5	87.5	SOCE	9.0702
806	-94.5	87.5	SOCE	8.2782
807	-93.5	87.5	SOCE	8.5999
808	-92.5	87.5	SOCE	8.8365
809	-91.5	87.5	SOCE	8.9408
810	-90.5	87.5	SOCE	8.9888
811	-89.5	87.5	SOCE	9.0019
812	-88.5	87.5	SOCE	9.0069
813	-87.5	87.5	SOCE	9.0011
814	-86.5	87.5	SOCE	8.9764
815	-85.5	87.5	SOCE	8.9395
816	-84.5	87.5	SOCE	8.896
817	-83.5	87.5	SOCE	8.8399
818	-82.5	87.5	SOCE	8.7633
819	-81.5	87.5	SOCE	8.6763
820	-80.5	87.5	SOCE	8.6038
821	-79.5	87.5	SOCE	8.5588
822	-78.5	87.5	SOCE	8.5767
823	-77.5	87.5	SOCE	8.6872
824	-76.5	87.5	SOCE	8.82
825	-75.5	87.5	SOCE	8.9484
826	-74.5	87.5	SOCE	9.09
827	-73.5	87.5	SOCE	9.2259
828	-72.5	87.5	SOCE	9.2763
829	-71.5	87.5	SOCE	9.3002
830	-70.5	87.5	SOCE	9.5086
831	-69.5	87.5	SOCE	10.0415
832	-68.5	87.5	SOCE	10.2924
833	-67.5	87.5	SOCE	10.3993
834	-66.5	87.5	SOCE	10.5029
835	-65.5	87.5	SOCE	10.6102
836	-64.5	87.5	SOCE	10.7052
837	-63.5	87.5	SOCE	10.7419
838	-62.5	87.5	SOCE	10.7513
839	-61.5	87.5	SOCE	10.7573
840	-60.5	87.5	SOCE	10.7607
841	-59.5	87.5	SOCE	10.7634
842	-58.5	87.5	SOCE	10.7548
843	-57.5	87.5	SOCE	10.7286
844	-56.5	87.5	SOCE	10.6715
845	-55.5	87.5	SOCE	10.5702
846	-54.5	87.5	SOCE	10.4279
847	-53.5	87.5	SOCE	10.2288
848	-52.5	87.5	SOCE	10.0183
849	-51.5	87.5	SOCE	9.8329
850	-50.5	87.5	SOCE	9.5506
851	-49.5	87.5	SOCE	8.9659
852	-48.5	87.5	SOCE	8.7249
853	-47.5	87.5	SOCE	8.5809
854	-46.5	87.5	SOCE	8.4389
855	-45.5	87.5	SOCE	8.3061
856	-44.5	87.5	SOCE	8.1944
857	-43.5	87.5	SOCE	8.1117
858	-42.5	87.5	SOCE	8.1135
859	-41.5	87.5	SOCE	8.1446
860	-40.5	87.5	SOCE	8.1949
861	-39.5	87.5	SOCE	8.2588
862	-38.5	87.5	SOCE	8.3262
863	-37.5	87.5	SOCE	8.3868
864	-36.5	87.5	SOCE	8.4267
865	-35.5	87.5	SOCE	8.4407
866	-34.5	87.5	SOCE	8.4373
867	-33.5	87.5	SOCE	8.4323
868	-32.5	87.5	SOCE	8.4461
869	-31.5	87.5	SOCE	8.5095
870	-30.5	87.5	SOCE	8.7529
871	-29.5	87.5	SOCE	9.2798
872	-28.5	87.5	SOCE	9.5204
873	-27.5	87.5	SOCE	9.586
874	-26.5	87.5	SOCE	9.6045
875	-25.5	87.5	SOCE	9.6174
876	-24.5	87.5	SOCE	9.6277
877	-23.5	87.5	SOCE	9.6281
878	-22.5	87.5	SOCE	9.6428
879	-21.5	87.5	SOCE	9.6712
880	-20.5	87.5	SOCE	9.7079
881	-19.5	87.5	SOCE	9.7437
882	-18.5	87.5	SOCE	9.7679
883	-17.5	87.5	SOCE	9.771
884	-16.5	87.5	SOCE	9.7583
885	-15.5	87.5	SOCE	9.7441
886	-14.5	87.5	SOCE	9.7375
887	-13.5	87.5	SOCE	9.7345
888	-12.5	87.5	SOCE	9.7297
889	-11.5	87.5	SOCE	9.6878
890	-10.5	87.5	SOCE	9.4868
891	-9.5	87.5	SOCE	9.0125
892	-8.5	87.5	SOCE	8.8221
893	-7.5	87.5	SOCE	8.803
894	-6.5	87.5	SOCE	8.8382
895	-5.5	87.5	SOCE	8.8899
896	-4.5	87.5	SOCE	8.9449
897	-3.5	87.5	SOCE	8.9945
898	-2.5	87.5	SOCE	9.0342
899	-1.5	87.5	SOCE	9.0617
900	-0.5	87.5	SOCE	9.0747
901	0.5	87.5	SOCE	9.0781
902	1.5	87.5	SOCE	9.0786
903	2.5	87.5	SOCE	9.0786
904	3.5	87.5	SOCE	9.078
905	4.5	87.5	SOCE	9.0747
906	5.5	87.5	SOCE	9.0631
907	6.5	87.5	SOCE	9.0433
908	7.5	87.5	SOCE	9.0137
909	8.5	87.5	SOCE	8.9401
910	9.5	87.5	SOCE	8.7023
911	10.5	87.5	SOCE	8.2198
912	11.5	87.5	SOCE	7.9659
913	12.5	87.5	SOCE	7.8906
914	13.5	87.5	SOCE	7.8866
915	14.5	87.5	SOCE	7.9104
916	15.5	87.5	SOCE	7.9552
917	16.5	87.5	SOCE	8.011
918	17.5	87.5	SOCE	8.0536
919	18.5	87.5	SOCE	8.0705
920	19.5	87.5	SOCE	8.0691
921	20.5	87.5	SOCE	8.063
922	21.5	87.5	SOCE	8.0577
923	22.5	87.5	SOCE	8.0442
924	23.5	87.5	SOCE	8.0078
925	24.5	87.5	SOCE	7.9559
926	25.5	87.5	SOCE	7.9146
927	26.5	87.5	SOCE	7.8991
928	27.5	87.5	SOCE	7.9003
929	28.5	87.5	SOCE	7.8965
930	29.5	87.5	SOCE	7.8866
931	30.5	87.5	SOCE	7.8729
932	31.5	87.5	SOCE	7.8579
933	32.5	87.5	SOCE	7.834
934	33.5	87.5	SOCE	7.8157
935	34.5	87.5	SOCE	7.8101
936	35.5	87.5	SOCE	7.8131
937	36.5	87.5	SOCE	7.7992
938	37.5	87.5	SOCE	7.7667
939	38.5	87.5	SOCE	7.6699
940	39.5	87.5	SOCE	7.4274
941	40.5	87.5	SOCE	7.091
942	41.5	87.5	SOCE	6.8982
943	42.5	87.5	SOCE	6.8389
944	43.5	87.5	SOCE	6.8706
945	44.5	87.5	SOCE	6.9391
946	45.5	87.5	SOCE	7.0125
947	46.5	87.5	SOCE	7.0622
948	47.5	87.5	SOCE	7.096
949	48.5	87.5	SOCE	7.1213
950	49.5	87.5	SOCE	7.1416
951	50.5	87.5	SOCE	7.1481
952	51.5	87.5	SOCE	7.1283
953	52.5	87.5	SOCE	7.0836
954	53.5	87.5	SOCE	7.0538
955	54.5	87.5	SOCE	7.0638
956	55.5	87.5	SOCE	7.0597
957	56.5	87.5	SOCE	7.0432
958	57.5	87.5	SOCE	7.0084
959	58.5	87.5	SOCE	7.0208
960	59.5	87.5	SOCE	7.2528
961	60.5	87.5	SOCE	7.7873
962	61.5	87.5	SOCE	8.122
963	62.5	87.5	SOCE	8.2894
964	63.5	87.5	SOCE	8.3636
965	64.5	87.5	SOCE	8.3336
966	65.5	87.5	SOCE	8.2088
967	66.5	87.5	SOCE	8.0463
968	67.5	87.5	SOCE	7.8985
969	68.5	87.5	SOCE	7.8109
970	69.5	87.5	SOCE	7.8031
971	70.5	87.5	SOCE	7.8525
972	71.5	87.5	SOCE	7.9228
973	72.5	87.5	SOCE	7.9909
974	73.5	87.5	SOCE	8.0255
975	74.5	87.5	SOCE	8.0158
976	75.5	87.5	SOCE	7.98
977	76.5	87.5	SOCE	7.9464
978	77.5	87.5	SOCE	7.9152
979	78.5	87.5	SOCE	7.8924
980	79.5	87.5	SOCE	7.8762
981	80.5	87.5	SOCE	7.8617
982	81.5	87.5	SOCE	7.8534
983	82.5	87.5	SOCE	7.8552
984	83.5	87.5	SOCE	7.8666
985	84.5	87.5	SOCE	7.8788
986	85.5	87.5	SOCE	7.8882
987	86.5	87.5	SOCE	7.889
988	87.5	87.5	SOCE	7.9042
989	88.5	87.5	SOCE	7.9777
990	89.5	87.5	SOCE	8.2205
991	90.5	87.5	SOCE	8.7026
992	91.5	87.5	SOCE	8.9246
993	92.5	87.5	SOCE	8.9685
994	93.5	87.5	SOCE	8.9628
995	94.5	87.5	SOCE	8.9521
996	95.5	87.5	SOCE	8.9486
997	96.5	87.5	SOCE	8.95
998	97.5	87.5	SOCE	8.9547
999	98.5	87.5	SOCE	8.957
1000	99.5	87.5	SOCE	8.9579
1001	100.5	87.5	SOCE	8.9596
1002	101.5	87.5	SOCE	8.9627
1003	102.5	87.5	SOCE	8.9628
1004	103.5	87.5	SOCE	8.9684
1005	104.5	87.5	SOCE	8.9759
1006	105.5	87.5	SOCE	8.9786
1007	106.5	87.5	SOCE	8.9717
1008	107.5	87.5	SOCE	8.9657
1009	108.5	87.5	SOCE	9.0013
1010	109.5	87.5	SOCE	9.2013
1011	110.5	87.5	SOCE	9.6626
1012	111.5	87.5	SOCE	9.8641
1013	112.5	87.5	SOCE	9.9106
1014	113.5	87.5	SOCE	9.941
1015	114.5	87.5	SOCE	9.9996
1016	115.5	87.5	SOCE	10.0735
1017	116.5	87.5	SOCE	10.1533
1018	117.5	87.5	SOCE	10.2108
1019	118.5	87.5	SOCE	10.1994
1020	119.5	87.5	SOCE	9.995
1021	120.5	87.5	SOCE	9.5151
1022	121.5	87.5	SOCE	9.3248
1023	122.5	87.5	SOCE	9.3873
1024	123.5	87.5	SOCE	9.553
1025	124.5	87.5	SOCE	9.7091
1026	125.5	87.5	SOCE	9.7993
1027	126.5	87.5	SOCE	9.8349
1028	127.5	87.5	SOCE	9.8653
1029	128.5	87.5	SOCE	9.8643
1030	129.5	87.5	SOCE	9.6856
1031	130.5	87.5	SOCE	9.2263
1032	131.5	87.5	SOCE	8.9265
1033	132.5	87.5	SOCE	8.714
1034	133.5	87.5	SOCE	8.5105
1035	134.5	87.5	SOCE	8.3054
1036	135.5	87.5	SOCE	8.1603
1037	136.5	87.5	SOCE	8.1403
1038	137.5	87.5	SOCE	8.1794
1039	138.5	87.5	SOCE	8.2487
1040	139.5	87.5	SOCE	8.3344
1041	140.5	87.5	SOCE	8.442
1042	141.5	87.5	SOCE	8.5569
1043	142.5	87.5	SOCE	8.6819
1044	143.5	87.5	SOCE	8.8089
1045	144.5	87.5	SOCE	8.9289
1046	145.5	87.5	SOCE	9.0678
1047	146.5	87.5	SOCE	9.158
1048	147.5	87.5	SOCE	9.1827
1049	148.5	87.5	SOCE	9.1337
1050	149.5	87.5	SOCE	9.0274
1051	150.5	87.5	SOCE	8.8855
1052	151.5	87.5	SOCE	8.6806
1053	152.5	87.5	SOCE	8.4621
1054	153.5	87.5	SOCE	8.2723
1055	154.5	87.5	SOCE	8.1454
1056	155.5	87.5	SOCE	8.0841
1057	156.5	87.5	SOCE	8.023
1058	157.5	87.5	SOCE	7.9844
1059	158.5	87.5	SOCE	7.9489
1060	159.5	87.5	SOCE	7.9301
1061	160.5	87.5	SOCE	7.9198
1062	161.5	87.5	SOCE	7.9181
1063	162.5	87.5	SOCE	7.9202
1064	163.5	87.5	SOCE	7.9288
1065	164.5	87.5	SOCE	7.9407
1066	165.5	87.5	SOCE	7.9585
1067	166.5	87.5	SOCE	8.0018
1068	167.5	87.5	SOCE	8.0629
1069	168.5	87.5	SOCE	8.1561
1070	169.5	87.5	SOCE	8.3144
1071	170.5	87.5	SOCE	8.6104
1072	171.5	87.5	SOCE	8.7656
1073	172.5	87.5	SOCE	8.8459
1074	173.5	87.5	SOCE	8.9142
1075	174.5	87.5	SOCE	8.9707
1076	175.5	87.5	SOCE	9.1098
1077	176.5	87.5	SOCE	9.1854
1078	177.5	87.5	SOCE	9.3131
1079	178.5	87.5	SOCE	9.6594
1080	179.5	87.5	SOCE	10.4373
1081	-179.5	86.5	SOCE	10.6738
1082	-178.5	86.5	SOCE	10.4437
1083	-177.5	86.5	SOCE	10.2067
1084	-176.5	86.5	SOCE	10.012
1085	-175.5	86.5	SOCE	9.8461
1086	-174.5	86.5	SOCE	9.6855
1087	-173.5	86.5	SOCE	9.5143
1088	-172.5	86.5	SOCE	9.3129
1089	-171.5	86.5	SOCE	9.0923
1090	-170.5	86.5	SOCE	8.9039
1091	-169.5	86.5	SOCE	8.773
1092	-168.5	86.5	SOCE	8.6967
1093	-167.5	86.5	SOCE	8.6631
1094	-166.5	86.5	SOCE	8.659
1095	-165.5	86.5	SOCE	8.6682
1096	-164.5	86.5	SOCE	8.681
1097	-163.5	86.5	SOCE	8.6928
1098	-162.5	86.5	SOCE	8.6991
1099	-161.5	86.5	SOCE	8.698
1100	-160.5	86.5	SOCE	8.6958
1101	-159.5	86.5	SOCE	8.7116
1102	-158.5	86.5	SOCE	8.8023
1103	-157.5	86.5	SOCE	9.0798
1104	-156.5	86.5	SOCE	9.6482
1105	-155.5	86.5	SOCE	10.4118
1106	-154.5	86.5	SOCE	11.0608
1107	-153.5	86.5	SOCE	11.4656
1108	-152.5	86.5	SOCE	11.6767
1109	-151.5	86.5	SOCE	11.779
1110	-150.5	86.5	SOCE	11.8251
1111	-149.5	86.5	SOCE	11.8274
1112	-148.5	86.5	SOCE	11.7748
1113	-147.5	86.5	SOCE	11.681
1114	-146.5	86.5	SOCE	11.593
1115	-145.5	86.5	SOCE	11.5548
1116	-144.5	86.5	SOCE	11.6167
1117	-143.5	86.5	SOCE	11.857
1118	-142.5	86.5	SOCE	12.3382
1119	-141.5	86.5	SOCE	13.023
1120	-140.5	86.5	SOCE	13.7654
1121	-139.5	86.5	SOCE	14.4914
1122	-138.5	86.5	SOCE	15.1634
1123	-137.5	86.5	SOCE	15.7087
1124	-136.5	86.5	SOCE	16.1203
1125	-135.5	86.5	SOCE	16.3643
1126	-134.5	86.5	SOCE	16.5394
1127	-133.5	86.5	SOCE	16.6642
1128	-132.5	86.5	SOCE	16.7637
1129	-131.5	86.5	SOCE	16.8596
1130	-130.5	86.5	SOCE	16.9649
1131	-129.5	86.5	SOCE	17.0704
1132	-128.5	86.5	SOCE	17.1911
1133	-127.5	86.5	SOCE	17.317
1134	-126.5	86.5	SOCE	17.4454
1135	-125.5	86.5	SOCE	17.5676
1136	-124.5	86.5	SOCE	17.6847
1137	-123.5	86.5	LIPS	17.7859
1138	-122.5	86.5	LIPS	17.8697
1139	-121.5	86.5	LIPS	17.9436
1140	-120.5	86.5	LIPS	18.0012
1141	-119.5	86.5	LIPS	18.0513
1142	-118.5	86.5	LIPS	18.0895
1143	-117.5	86.5	LIPS	18.1204
1144	-116.5	86.5	LIPS	18.1409
1145	-115.5	86.5	LIPS	18.1535
1146	-114.5	86.5	LIPS	18.1493
1147	-113.5	86.5	LIPS	18.1291
1148	-112.5	86.5	LIPS	18.0823
1149	-111.5	86.5	SOCE	18.0138
1150	-110.5	86.5	SOCE	17.8912
1151	-109.5	86.5	SOCE	17.7138
1152	-108.5	86.5	SOCE	17.4231
1153	-107.5	86.5	SOCE	17.1768
1154	-106.5	86.5	SOCE	17.0646
1155	-105.5	86.5	SOCE	17.0166
1156	-104.5	86.5	SOCE	16.9854
1157	-103.5	86.5	SOCE	16.9591
1158	-102.5	86.5	SOCE	16.9356
1159	-101.5	86.5	SOCE	16.9192
1160	-100.5	86.5	SOCE	16.9196
1161	-99.5	86.5	SOCE	16.9336
1162	-98.5	86.5	SOCE	16.951
1163	-97.5	86.5	SOCE	16.9569
1164	-96.5	86.5	SOCE	16.935
1165	-95.5	86.5	SOCE	16.8649
1166	-94.5	86.5	SOCE	16.7049
1167	-93.5	86.5	SOCE	16.3982
1168	-92.5	86.5	SOCE	15.9931
1169	-91.5	86.5	SOCE	15.6994
1170	-90.5	86.5	SOCE	15.4855
1171	-89.5	86.5	SOCE	15.2012
1172	-88.5	86.5	SOCE	14.7326
1173	-87.5	86.5	SOCE	14.1522
1174	-86.5	86.5	SOCE	13.7068
1175	-85.5	86.5	SOCE	13.4727
1176	-84.5	86.5	SOCE	13.4012
1177	-83.5	86.5	SOCE	13.4451
1178	-82.5	86.5	SOCE	13.601
1179	-81.5	86.5	SOCE	13.8696
1180	-80.5	86.5	SOCE	14.1903
1181	-79.5	86.5	SOCE	14.4324
1182	-78.5	86.5	SOCE	14.4992
1183	-77.5	86.5	SOCE	14.363
1184	-76.5	86.5	SOCE	14.0384
1185	-75.5	86.5	SOCE	13.6303
1186	-74.5	86.5	SOCE	13.3162
1187	-73.5	86.5	SOCE	13.1529
1188	-72.5	86.5	SOCE	13.0922
1189	-71.5	86.5	SOCE	13.0811
1190	-70.5	86.5	SOCE	13.1296
1191	-69.5	86.5	SOCE	13.317
1192	-68.5	86.5	SOCE	13.7729
1193	-67.5	86.5	SOCE	14.5389
1194	-66.5	86.5	SOCE	15.5091
1195	-65.5	86.5	SOCE	16.6146
1196	-64.5	86.5	SOCE	17.7313
1197	-63.5	86.5	SOCE	18.7774
1198	-62.5	86.5	SOCE	19.6169
1199	-61.5	86.5	SOCE	20.351
1200	-60.5	86.5	SOCE	21.1593
1201	-59.5	86.5	SOCE	22.0315
1202	-58.5	86.5	SOCE	22.8396
1203	-57.5	86.5	SOCE	23.4758
1204	-56.5	86.5	SOCE	23.9116
1205	-55.5	86.5	SOCE	23.9538
1206	-54.5	86.5	SOCE	23.4078
1207	-53.5	86.5	SOCE	22.1571
1208	-52.5	86.5	SOCE	20.4217
1209	-51.5	86.5	SOCE	18.6639
1210	-50.5	86.5	SOCE	17.0143
1211	-49.5	86.5	SOCE	15.2961
1212	-48.5	86.5	SOCE	13.3655
1213	-47.5	86.5	SOCE	11.3966
1214	-46.5	86.5	SOCE	9.8017
1215	-45.5	86.5	SOCE	8.7782
1216	-44.5	86.5	SOCE	8.1318
1217	-43.5	86.5	SOCE	7.6769
1218	-42.5	86.5	SOCE	7.4441
1219	-41.5	86.5	SOCE	7.3872
1220	-40.5	86.5	SOCE	7.4347
1221	-39.5	86.5	SOCE	7.5227
1222	-38.5	86.5	SOCE	7.6331
1223	-37.5	86.5	SOCE	7.7913
1224	-36.5	86.5	SOCE	8.0481
1225	-35.5	86.5	SOCE	8.3687
1226	-34.5	86.5	SOCE	8.6139
1227	-33.5	86.5	SOCE	8.7373
1228	-32.5	86.5	SOCE	8.7751
1229	-31.5	86.5	SOCE	8.771
1230	-30.5	86.5	SOCE	8.7575
1231	-29.5	86.5	SOCE	8.7429
1232	-28.5	86.5	SOCE	8.7414
1233	-27.5	86.5	SOCE	8.7582
1234	-26.5	86.5	SOCE	8.7897
1235	-25.5	86.5	SOCE	8.824
1236	-24.5	86.5	SOCE	8.8487
1237	-23.5	86.5	SOCE	8.8576
1238	-22.5	86.5	SOCE	8.8546
1239	-21.5	86.5	SOCE	8.8484
1240	-20.5	86.5	SOCE	8.8401
1241	-19.5	86.5	SOCE	8.8364
1242	-18.5	86.5	SOCE	8.8435
1243	-17.5	86.5	SOCE	8.8603
1244	-16.5	86.5	SOCE	8.8842
1245	-15.5	86.5	SOCE	8.9121
1246	-14.5	86.5	SOCE	8.9224
1247	-13.5	86.5	SOCE	8.8643
1248	-12.5	86.5	SOCE	8.6468
1249	-11.5	86.5	SOCE	8.2802
1250	-10.5	86.5	SOCE	8.0808
1251	-9.5	86.5	SOCE	8.0387
1252	-8.5	86.5	SOCE	8.0543
1253	-7.5	86.5	SOCE	8.0775
1254	-6.5	86.5	SOCE	8.0935
1255	-5.5	86.5	SOCE	8.0973
1256	-4.5	86.5	SOCE	8.085
1257	-3.5	86.5	SOCE	8.0584
1258	-2.5	86.5	SOCE	8.0166
1259	-1.5	86.5	SOCE	7.9659
1260	-0.5	86.5	SOCE	7.9107
1261	0.5	86.5	SOCE	7.8577
1262	1.5	86.5	SOCE	7.8122
1263	2.5	86.5	SOCE	7.7921
1264	3.5	86.5	SOCE	7.7986
1265	4.5	86.5	SOCE	7.8108
1266	5.5	86.5	SOCE	7.8174
1267	6.5	86.5	SOCE	7.8481
1268	7.5	86.5	SOCE	7.8618
1269	8.5	86.5	SOCE	7.8536
1270	9.5	86.5	SOCE	7.8786
1271	10.5	86.5	SOCE	7.84
1272	11.5	86.5	SOCE	7.6186
1273	12.5	86.5	SOCE	7.0766
1274	13.5	86.5	SOCE	6.8971
1275	14.5	86.5	SOCE	6.9148
1276	15.5	86.5	SOCE	6.9583
1277	16.5	86.5	SOCE	6.954
1278	17.5	86.5	SOCE	6.8749
1279	18.5	86.5	SOCE	6.8287
1280	19.5	86.5	SOCE	7.0234
1281	20.5	86.5	SOCE	7.5566
1282	21.5	86.5	SOCE	7.7861
1283	22.5	86.5	SOCE	7.8174
1284	23.5	86.5	SOCE	7.8348
1285	24.5	86.5	SOCE	7.9003
1286	25.5	86.5	SOCE	7.9301
1287	26.5	86.5	SOCE	7.8394
1288	27.5	86.5	SOCE	7.5984
1289	28.5	86.5	SOCE	7.2178
1290	29.5	86.5	SOCE	7.0757
1291	30.5	86.5	SOCE	7.0232
1292	31.5	86.5	SOCE	6.932
1293	32.5	86.5	SOCE	6.8243
1294	33.5	86.5	SOCE	6.7338
1295	34.5	86.5	SOCE	6.686
1296	35.5	86.5	SOCE	6.7321
1297	36.5	86.5	SOCE	6.8166
1298	37.5	86.5	SOCE	6.8
1299	38.5	86.5	SOCE	6.7298
1300	39.5	86.5	MORB	6.7586
1301	40.5	86.5	MORB	6.8824
1302	41.5	86.5	MORB	7.0001
1303	42.5	86.5	MORB	7.0073
1304	43.5	86.5	MORB	6.9093
1305	44.5	86.5	MORB	6.7942
1306	45.5	86.5	SOCE	6.7074
1307	46.5	86.5	SOCE	6.6641
1308	47.5	86.5	SOCE	6.6529
1309	48.5	86.5	SOCE	6.6748
1310	49.5	86.5	SOCE	6.7147
1311	50.5	86.5	SOCE	6.764
1312	51.5	86.5	SOCE	6.8146
1313	52.5	86.5	SOCE	6.8669
1314	53.5	86.5	SOCE	6.9194
1315	54.5	86.5	SOCE	6.9805
1316	55.5	86.5	SOCE	7.0491
1317	56.5	86.5	SOCE	7.1301
1318	57.5	86.5	SOCE	7.2378
1319	58.5	86.5	SOCE	7.4079
1320	59.5	86.5	SOCE	7.6685
1321	60.5	86.5	SOCE	7.9184
1322	61.5	86.5	SOCE	7.9162
1323	62.5	86.5	SOCE	7.6598
1324	63.5	86.5	SOCE	7.3505
1325	64.5	86.5	SOCE	7.1502
1326	65.5	86.5	SOCE	7.0731
1327	66.5	86.5	SOCE	7.0379
1328	67.5	86.5	SOCE	6.9352
1329	68.5	86.5	MORB	6.743
1330	69.5	86.5	MORB	6.6154
1331	70.5	86.5	MORB	6.5683
1332	71.5	86.5	MORB	6.57
1333	72.5	86.5	SOCE	6.6
1334	73.5	86.5	SOCE	6.652
1335	74.5	86.5	SOCE	6.7275
1336	75.5	86.5	SOCE	6.7974
1337	76.5	86.5	SOCE	6.8254
1338	77.5	86.5	SOCE	6.83
1339	78.5	86.5	SOCE	6.8226
1340	79.5	86.5	SOCE	6.7844
1341	80.5	86.5	SOCE	6.7282
1342	81.5	86.5	SOCE	6.7135
1343	82.5	86.5	SOCE	6.7882
1344	83.5	86.5	SOCE	7.0111
1345	84.5	86.5	SOCE	7.3609
1346	85.5	86.5	SOCE	7.6154
1347	86.5	86.5	SOCE	7.7295
1348	87.5	86.5	SOCE	7.7538
1349	88.5	86.5	SOCE	7.7484
1350	89.5	86.5	SOCE	7.7476
1351	90.5	86.5	SOCE	7.7585
